ArticleURL,Reaction_Class,Title,Year,Cites,Abstract
https://pubs.acs.org/doi/abs/10.1021/jacs.4c15003,"['Carbonylation', 'Photoredox']","Dynamic Kinetic Activation of Aziridines Enables Radical-Polar Crossover (4+ 3) Cycloaddition with 1, 3-Dienes",2025,1,… Experimental investigations and density functional theory (DFT) calculations provide insight … Density functional theory (DFT) calculations were performed to gain information about the …
https://pubs.acs.org/doi/abs/10.1021/jacs.8b02142,['Carbonylation'],Second-generation palladium catalyst system for transannular C–H functionalization of azabicycloalkanes,2018,85,This article describes the development of a second-generation catalyst system for the transannular C–H functionalization of alicyclic amines. Pyridine- and quinoline-carboxylate ligands …
https://pubs.acs.org/doi/abs/10.1021/jacs.3c14632,['Carbonylation'],Water radiocatalysis for selective aqueous-phase methane carboxylation with carbon dioxide into acetic acid at room temperature,2024,20,Methane (CH 4 ) carboxylation with carbon dioxide (CO 2 ) into acetic acid (CH 3 COOH) is an ideal chemical reaction to utilize both greenhouse gases with 100% atom efficiency but …
https://pubs.acs.org/doi/abs/10.1021/jacs.1c11665,['Carbonylation'],"1, 2-Disubstituted 1, 2-dihydro-1, 2, 4, 5-tetrazine-3, 6-dione as a dynamic covalent bonding unit at room temperature",2022,14,"… carbonylation of 5 with CDI. The cyclization step was sluggish, but the yield was improved by removing basic imidazole via aqueous workup soon after the first carbonylation. … Our DFT …"
https://pubs.acs.org/doi/abs/10.1021/jacs.6b07946,['Carbonylation'],Enhanced triplet–triplet energy transfer and upconversion fluorescence through host–guest complexation,2016,183,"Perylene-tethered pillar[5]arenes and C 60 –boron-dipyrromethene (BODIPY) dyads were synthesized acting as emitters and organic triplet photosensitizers, respectively, for the …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c01943,['Carbonylation'],Two cytochrome P450 enzymes form the tricyclic nested skeleton of meroterpenoids by sequential oxidative reactions,2024,9,"… To investigate the mechanism of the ClaR-catalyzed cyclization, we performed density functional theory (DFT) calculations on the conversion of 2 to 3. As shown in Figure 3c, the …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c01738,['Carbonylation'],Isolation of Cationic η3-Allenylnickel(II) Key Intermediate Complexes: Origins of Enantioselectivity and Regioselectivity in Nickel(0)-Catalyzed Asymmetric Propargylic …,2024,1,"Herein, we report the synthesis and isolation of cationic η 3 -allenylnickel(II) complexes that bear rac-BINAP as a bidentate ligand for the first time via Me 3 SiOTf-promoted C–O bond …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c04716,['Carbonylation'],Highly Enantioselective Polymerization of β-Butyrolactone by a Bimetallic Magnesium Catalyst: An Interdependent Relationship Between Favored and Unfavored …,2024,14,"… the development of stereoselective polymerization catalysts for rac-β-BL, which can be cost-effectively produced from propylene via sequential epoxidation and catalytic carbonylation, …"
https://pubs.acs.org/doi/full/10.1021/ja010503k,['Carbonylation'],"A New Multicomponent Coupling of Aldehydes, Amides, and Dienophiles: Atom-Efficient One-Pot Synthesis of Highly Substituted Cyclohexenes and Cyclohexadienes",2001,54,"… On the basis of transition metal-catalyzed carbonylations, we were recently able to develop … DFT calculations 14 on the model reaction of 1 (R 1 = R 2 = Me) with maleimide align with …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c09368,['Carbonylation'],Pd(II)-Catalyzed Synthesis of Benzocyclobutenes by β-Methylene-Selective C(sp3)–H Arylation with a Transient Directing Group,2021,53,Methylene-selective C–H functionalization is a significant hurdle that remains to be addressed in the field of Pd(II) catalysis. We report a Pd(II)-catalyzed synthesis of benzocyclobutenes …
https://pubs.acs.org/doi/abs/10.1021/jacs.8b07627,['Carbonylation'],Electrocatalytic water oxidation at quinone-on-carbon: a model system study,2018,69,"… Density functional theory (DFT) calculations predicted that the binding energy of surface intermediate oxygen species such as *OH, *O, and *OOH governs the OER activity. (40) In the …"
https://pubs.acs.org/doi/abs/10.1021/ja803627x,['Carbonylation'],"Mesitylboron-substituted ladder-type pentaphenylenes: charge-transfer, electronic communication, and sensing properties",2008,148,A series of dimesitylboron (B)- or ditolylamino (N)-substituted ladder-type pentaphenylenes (PP) has been designed and synthesized. The UV−vis absorption spectra of compounds …
https://pubs.acs.org/doi/abs/10.1021/ja020485m,['Carbonylation'],"Participation of the α, α '-diiminopyridine ligand system in reduction of the metal center during alkylation",2002,161,"… To clarify this point, we carried out DFT optimizations of the structures of L‘MnCl 2 , L‘MnCl, L‘MnMe, [L‘ ∠ H]MnCl, [L‘ ∠ H]MnMe, and [L‘ − 2H]MnMe - , where L‘ is the 2,6-(HN C(Me)) …"
https://pubs.acs.org/doi/abs/10.1021/jacs.0c03708,"['Carbonylation', 'Photoredox']",Enantioselective three-component fluoroalkylarylation of unactivated olefins through nickel-catalyzed cross-electrophile coupling,2020,229,"A nickel-catalyzed, enantioselective, three-component fluoroalkylarylation of unactivated alkenes with aryl halides and perfluoroalkyl iodides has been described. This cross-…"
https://pubs.acs.org/doi/abs/10.1021/ja7113008,['Carbonylation'],Diiron Dithiolato Carbonyls Related to the HoxCO State of [FeFe]-Hydrogenase,2008,93,… DFT calculations indicate that the stabilities of sym and unsym isomers are affected … The stereochemistry of the carbonylation was probed by conducting the aforementioned oxidation of …
https://pubs.acs.org/doi/abs/10.1021/jacs.1c04419,"['TransitionMetal', 'Carbonylation']",Transition-Metal Complexes of Heavier Cyclopropenes: Non-Dewar–Chatt–Duncanson Coordination and Facile Si═ Ge Functionalization,2021,19,"… NMR spectroscopic data, X-ray crystallographic analysis, and DFT calculations indicate a coordination mode different from the metallacyclopropane and π-complex extremes of the …"
https://pubs.acs.org/doi/abs/10.1021/jacs.8b06084,['Carbonylation'],Structural and computational bases for dramatic skeletal rearrangement in anditomin biosynthesis,2018,52,"… We then performed a density functional theory (DFT) calculation (UB3LYP/6-31+G(d,p)) to obtain deeper insight into the reaction pathway and the mechanism for the rearrangement to …"
https://pubs.acs.org/doi/abs/10.1021/ja806715u,['Carbonylation'],On the mechanism of nitrosoarene− alkyne cycloaddition,2009,78,… Computational studies of the reaction mechanism were carried out with density functional theory at the (U)B3LYP/6-31+G(d) level. The lowest energy pathway of the reaction of PhNO …
https://pubs.acs.org/doi/abs/10.1021/ja305581f,['Carbonylation'],"2, 6-Diazasemibullvalenes: Synthesis, structural characterization, reaction chemistry, and theoretical analysis",2012,43,"… 1a deloc were optimized using DFT calculations. At the B3LYP/6… For details of the DFT calculations, including optimized … In contrast, carbonylation reactions of simple aziridines all occur …"
https://pubs.acs.org/doi/abs/10.1021/ja994044n,['Carbonylation'],Diprotonated Hydrogen Halides (H3X2+) and Gitonic Protio Methyl- and Dimethylhalonium Dications (CH3XH22+ and (CH3)2XH2+):  Theoretical and Hydrogen …,2000,34,… In continuation of our work we now report density functional theory (DFT) 14 studies to … 6 of the HF−SbF 5 superacid-catalyzed carbonylation of alkanes upon adding Br - ion could be …
https://pubs.acs.org/doi/abs/10.1021/jacs.4c03089,"['CO2RR', 'Carbonylation']",Impact of the Surface Microenvironment on the Redox Properties of a Co-Based Molecular Cathode for Selective Aqueous Electrochemical CO2-to-CO Reduction,2024,13,"Electrode-confined molecular catalysts are promising systems to enable the efficient conversion of CO 2 to useful products. Here, we describe the development of an original molecular …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c04722,"['Carbonylation', 'Photoredox']",Decatungstate-Catalyzed C(sp3)–H Sulfinylation: Rapid Access to Diverse Organosulfur Functionality,2021,133,"Here we report the direct conversion of strong, aliphatic C(sp 3 )–H bonds into the corresponding alkyl sulfinic acids via decatungstate photocatalysis. This transformation has been …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c01754,"['Carbonylation', 'Photoredox']",Interlayer coordination of Pd–Pd units in exfoliated black phosphorus,2021,21,"… In particular, XAS, backed up by DFT modeling, revealed the existence of unprecedented interlayer Pd–Pd units, sandwiched between stacked BP layers. The preliminary application of …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c17227,['Carbonylation'],Visible-light-driven methanol-to-ethanol conversion via carbene pathway by frustrated Lewis pairs,2025,1,… The density functional theory (DFT) calculations were performed to simulate the electronic properties of the catalysts. Figure 3a presents the density of states (DOS) of ZnO and Ga-ZnO 1…
https://pubs.acs.org/doi/abs/10.1021/jacs.4c07680,['Carbonylation'],Observation of Aromatic B13(CO)n+ (n = 1–7) as Boron Carbonyl Analogs of Benzene,2024,4,"… Extensive density functional theory calculations at PBE0/6-311+G(d,p) level (47,48) were carried out using the Gaussian 16 program (49) to optimize the structures of reactant B 13 + …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c00906,['Carbonylation'],Fresh impetus in the chemistry of calcium peroxides,2024,3,"… DFT frequency calculations were also conducted to simulate the Raman spectra, thus allowing the O–O stretching vibrations of 3 2 and 4 at 825 and 790 cm –1 , respectively, to be …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c10498,['Carbonylation'],Total synthesis of (−)-calycanthine via iron-catalyzed stereoselective oxidative dimerization,2021,23,… Density functional theory (DFT) calculations were conducted to clarify the justifiability of the proposed mechanism (Figure 2). The reactive aniline radical Int-1 was employed as the …
https://pubs.acs.org/doi/abs/10.1021/jacs.2c07504,['Carbonylation'],De novo construction of fluorophores via CO insertion-initiated lactamization: a chemical strategy toward highly sensitive and highly selective turn-on fluorescent …,2022,29,"… The design takes advantage of a palladium-mediated CO carbonylation reaction followed by a spontaneous lactamization reaction to “construct” the desired fluorophore. Therefore, only …"
https://pubs.acs.org/doi/abs/10.1021/ja061346y,['Carbonylation'],Donor stabilized borylnitrene: A highly reactive BN analogue of vinylidene,2006,57,… reaction of 4c with O 2 in doped argon matrixes at 35 K could be observed by IR spectroscopy to result in borylnitroso-O-oxide 17c as shown by 18 O 2 labeling experiments and DFT …
https://pubs.acs.org/doi/abs/10.1021/jacs.0c09814,['Carbonylation'],Photochemical synthesis of a stable terminal uranium (VI) nitride,2020,37,Terminal uranium nitrides have so far proven impossible to isolate by photolysis of azides. Here we report the second ever example of an isolated terminal uranium(VI) nitride. We show …
https://pubs.acs.org/doi/abs/10.1021/jacs.3c06331,['Carbonylation'],"N-Heterocyclic Carbenes with Polyfluorinated Groups at the 4- and 5-Positions from [3 + 2] Cycloadditions between Formamidinates and cis-1,2-Difluoroalkene …",2023,7,"We herein report the formation of fluorinated N-heterocyclic carbenes (NHC F s) that bear fluorine atoms at the 4- and 5-positions of the imidazol-2-ylidene ring. Treatment of sodium N,N…"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c10445,['Carbonylation'],Homoleptic Organolanthanum-Catalyzed Carbohalogenation,2024,1,"… To gain a further understanding of the entire reaction process, density functional theory (DFT) calculations were performed. DFT(B3PW91) including solvent and dispersion correction …"
https://pubs.acs.org/doi/abs/10.1021/jacs.5c03845,['Carbonylation'],Singlet Carbenes Are Stereoinductive Main Group Ambiphiles,2025,0,"… To obtain further insight into the stereoselectivity of this reaction, we modeled the free energy profile of the proposed mechanism using density functional theory (DFT) at the ωB97X-V/…"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c04965,['Carbonylation'],An Isolable Mononuclear Palladium (I) Amido Complex,2021,26,"Mononuclear Pd(I) species are putative intermediates in Pd-catalyzed reactions, but our knowledge about them is limited due to difficulties in accessing them. Herein, we report the …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c06879,['Carbonylation'],Facile Synthesis of Donor–Acceptor Heterocycloarenes Based on Pyrazine Derivatives Possessing Intriguing Iodide Ion Capture Properties,2024,6,"… To investigate the electronic properties of D–A heterocycloarenes, density functional theory (DFT) at the B3LYP/6-31G(d,p) level of theory was carried out to provide the electron cloud …"
https://pubs.acs.org/doi/abs/10.1021/jacs.2c00094,['Carbonylation'],A Fluorogenic ONOO–-Triggered Carbon Monoxide Donor for Mitigating Brain Ischemic Damage,2022,58,… DFT calculations showed that the HOMO of PCOD585 is delocalized over the aniline moiety and locked in an ideal orientation to maximize the orbital mixing with the LUMO of the C–C …
https://pubs.acs.org/doi/abs/10.1021/jacs.2c04383,['Carbonylation'],Leveraging Regio- and Stereoselective C(sp3)–H Functionalization of Silyl Ethers to Train a Logistic Regression Classification Model for Predicting Site-Selectivity …,2022,31,"The C–H functionalization of silyl ethers via carbene-induced C–H insertion represents an efficient synthetic disconnection strategy. In this work, site- and stereoselective C(sp 3 )–H …"
https://pubs.acs.org/doi/abs/10.1021/jacs.3c05941,['Carbonylation'],Pairing-Enhanced Regioselectivity: Synthesis of Alternating Poly(lactic-co-glycolic acid) from Racemic Methyl-Glycolide,2023,18,… density functional theory (DFT) calculations. Catalyst development for more isoselective or syndioselective polymerization from the racemic mixture is intriguing to us. With the excellent …
https://pubs.acs.org/doi/abs/10.1021/jacs.1c09901,['Carbonylation'],Controlling ligand coordination spheres and cluster fusion in superatoms,2021,16,"… have produced calculated structures (determined via DFT using B3LYP-D3 functional and 6-… Interestingly, changing the regiochemistry of the starting carbonylated cluster changes the …"
https://pubs.acs.org/doi/abs/10.1021/jacs.7b04370,['Carbonylation'],Inversion in Mg1–xNixAl2O4 Spinel: New Insight into Local Structure,2017,73,… Evidence that local structural properties play a key role in spinel inversion was also suggested by density functional theory (DFT) calculations on CoAl 2 O 4 . (33) Local Co 2+ behavior …
https://pubs.acs.org/doi/abs/10.1021/jacs.1c01880,['Carbonylation'],CuH-catalyzed regio-and enantioselective hydrocarboxylation of allenes: toward carboxylic acids with acyclic quaternary centers,2021,48,"… Based on previous DFT calculations on CuH-catalyzed reactions involving allenes, (111,112) a plausible mechanism can be proposed for this transformation, as depicted in Figure 2. …"
https://pubs.acs.org/doi/abs/10.1021/jacs.2c06845,['Carbonylation'],Activation of carbon dioxide by 9-carbene-9-borafluorene monoanion: carbon monoxide releasing transformation of trioxaborinanone to luminescent dioxaborinanone,2022,16,… The mechanism for the formation of 2 was investigated using density functional theory. The addition of electron-rich boron in 1 to the carbon center of CO 2 forms borylcarboxylate …
https://pubs.acs.org/doi/abs/10.1021/jacs.2c09421,['Carbonylation'],Enantioselective synthesis of quaternary oxindoles: desymmetrizing Staudinger–aza-Wittig reaction enabled by a bespoke HypPhos oxide catalyst,2022,19,… We used density functional theory (DFT) calculations to elucidate the reaction mechanism and origin of enantioselectivity of the asymmetric Staudinger–aza-Wittig reaction (see the SI …
https://pubs.acs.org/doi/abs/10.1021/ja105308e,['Carbonylation'],Spatially and size selective synthesis of Fe-based nanoparticles on ordered mesoporous supports as highly active and stable catalysts for ammonia decomposition,2010,301,Uniform and highly dispersed γ-Fe 2 O 3 nanoparticles with a diameter of ∼6 nm supported on CMK-5 carbons and C/SBA-15 composites were prepared via simple impregnation and …
https://pubs.acs.org/doi/abs/10.1021/jacs.1c06538,['Carbonylation'],"Regio-and stereoselective synthesis of multi-alkylated allylic boronates through three-component coupling reactions between allenes, alkyl halides, and a diboron …",2021,28,"Multisubstituted allylic boronates are attractive and valuable precursors for the rapid and stereoselective construction of densely substituted carbon skeletons. Herein, we report the first …"
https://pubs.acs.org/doi/abs/10.1021/ja0623865,['Carbonylation'],Selective 6-endo Cyclization of the Acyl Radicals onto the Nitrogen of Imine and Oxazoline C− N Bonds,2006,77,"… We then examined the carbonylation of alkynyl imine 1b using tributyltin hydride and AIBN. … In support of this, DFT calculation predicts that the 6-endo cyclization of 2-methylene-6-aza-…"
https://pubs.acs.org/doi/abs/10.1021/jacs.6b06321,['Carbonylation'],"Using an RNAi signature assay to guide the design of three-drug-conjugated nanoparticles with validated mechanisms, in vivo efficacy, and low toxicity",2016,59,"Single-nanoparticle (NP) combination chemotherapeutics are quickly emerging as attractive alternatives to traditional chemotherapy due to their ability to increase drug solubility, …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c18057,['Carbonylation'],Photochemical Generation and Cycloadditions of Strained Cycloalkynes,2025,0,"… , Diels–Alder reaction, and carbonylation, anhydrides were chosen as starting materials for the … We performed DFT calculations at the PCM(1,2-dichloroethane)/M06–2X/6–311+G(d,p) …"
https://pubs.acs.org/doi/abs/10.1021/ja103551x,['Carbonylation'],Intramolecular [1+ 4+ 1] cycloaddition: establishment of the method,2010,51,"… The other factor to consider is whether the Fe(CO) 5 -mediated carbonylation of bicyclic … transition states, we employed B3LYP density functional theory (DFT) calculations, using the 6-31…"
https://pubs.acs.org/doi/abs/10.1021/jacs.3c12296,['Carbonylation'],Organic–Inorganic Hybrid Glasses of Atomically Precise Nanoclusters,2024,42,"Organic–inorganic atomically precise nanoclusters provide indispensable building blocks for establishing structure–property links in hybrid condensed matter. However, robust glasses …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c00887,['Carbonylation'],Illuminating stannylation,2021,19,"… Indeed, our time-dependent density functional theory (TDDFT) calculation of a Me 3 Sn anion as a model stannyl anion predicted that the S 0 → S n transition would show several …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c16233,['Carbonylation'],Unlocking Chiral Sulfinimidoyl Electrophiles: Asymmetric Synthesis of Sulfinamides Catalyzed by Anionic Stereogenic-at-Cobalt (III) Complexes,2025,7,"… Our DFT study confirms the formation of chiral sulfinimidoyl iodide through stereodetermining oxidative iodination, which does not undergo racemization in contrast to the previously …"
https://pubs.acs.org/doi/abs/10.1021/ja011710n,['Carbonylation'],Innovative synthesis of 4-carbaldehydepyrrolin-2-ones by zwitterionic rhodium catalyzed chemo-and regioselective tandem cyclohydrocarbonylation/CO insertion of α …,2001,72,"… the ruthenium catalyzed Alder-ene reaction 17 and ring closing metathesis, 18 the rhodium catalyzed hydrocarbonylation of alkenamides, 19 and the iron catalyzed carbonylation of …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c13711,['Carbonylation'],Operando Unveiling of Hydrogen Spillover Mechanisms on Tungsten Oxide Surfaces,2025,5,"… X-ray photoelectron spectroscopy, density functional theory calculations and microkinetic … These results align with our DFT calculations, indicating H 2 dissociation and spillover are …"
https://pubs.acs.org/doi/abs/10.1021/ja068058m,['Carbonylation'],Interplay between two-electron and four-electron donor carbonyl groups in oxophilic metal systems: Highly unsaturated divanadocene carbonyls,2007,31,"… used density functional theory (DFT) methods to investigate even more highly unsaturated binuclear cyclopentadienylvanadium carbonyls, which may be regarded as carbonylation …"
https://pubs.acs.org/doi/abs/10.1021/jacs.8b09067,['Carbonylation'],Formally ferric heme carbon monoxide adduct,2019,11,… DFT calculations reproduce the spectroscopic features and indicate that backbonding to the low lying π* orbitals … We acknowledge Debabrata Halder for the help in DFT-D3 calculation. …
https://pubs.acs.org/doi/abs/10.1021/jacs.4c14890,['Carbonylation'],Enantioselective α-C(sp3)–H Borylation of Masked Primary Alcohols Enabled by Iridium Catalysis,2024,1,"… To understand the origin of enantioselectivity for the current C(sp 3 )–H borylation, we conducted density functional theory (DFT) studies using 24a as the model substrate. Based on our …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c04247,['Carbonylation'],3× Axial vs 3× Equatorial: The ΔGGA Value Is a Robust Computational Measure of Substituent Steric Effects,2021,13,"… from DFT, and we find that the correlation coefficient for a plot of the DLPNO–CCSD(T) (non-DFT) ΔG value against the DFT … For simplicity, in the rest of this paper we only quote the DFT …"
https://pubs.acs.org/doi/abs/10.1021/jacs.2c09263,['Carbonylation'],How do preorganized electric fields function in catalytic cycles? The case of the enzyme tyrosine hydroxylase,2022,54,"Nature has devised intrinsic electric fields (IEFs) that are engaged in electrostatic catalysis of enzymes. But, how does the IEF target its function in enzymes that involve several reaction …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c06784,['Carbonylation'],Fluorine domains induced ultrahigh nitrogen solubility in ionic liquids,2024,12,"… Despite the local environment effects not being included in the density functional theory calculations, the absolute values of the theoretical predictions were smaller than those of the …"
https://pubs.acs.org/doi/abs/10.1021/jacs.0c11628,['Carbonylation'],Planar tetracoordinated silicon (ptSi): Room-temperature stable compounds containing anti-van't Hoff/Le Bel silicon,2020,53,"… The structural peculiarities of the complexes containing ptSi were addressed by density functional theory (DFT) calculations, which delineated the bonding situation more clearly. The …"
https://pubs.acs.org/doi/abs/10.1021/jacs.1c05389,['Carbonylation'],Stepwise reduction of dinitrogen by a uranium–potassium complex yielding a U (VI)/U (IV) tetranitride cluster,2021,31,"… A second molecule of CO effects the reductive carbonylation of the second nitride to yield a … of complex 1, calculations were conducted at the DFT level (B3PW91). Sequential addition of …"
https://pubs.acs.org/doi/abs/10.1021/ja974100p,['Carbonylation'],"Thermodynamics of Addition of H2, CO, N2, and C−H Bonds to M(PiPr3)2Cl (M = Ir, Rh). An Unprecedented Metal−Carbonyl Bond Strength",1998,46,"… The results of electronic structure calculations (approximate DFT… Hydrogenations and carbonylations are of tremendous … ), and RhI 3 (alcohol carbonylation). In the field of …"
https://pubs.acs.org/doi/abs/10.1021/jacs.0c08231,['Carbonylation'],"Synthetic, Mechanistic, and Biological Interrogation of Ginkgo biloba Chemical Space En Route to (−)-Bilobalide",2020,51,… Density functional theory (DFT) calculations probed whether the unusual stability of the oxetane acetal was kinetic or thermodynamic in origin. Whereas a significant barrier to protolytic …
https://pubs.acs.org/doi/abs/10.1021/jacs.5b08834,['Carbonylation'],Cation-Controlled Enantioselective and Diastereoselective Synthesis of Indolines: An Autoinductive Phase-Transfer Initiated 5-endo-trig Process,2015,52,… Density functional theory calculations are used to probe these two mechanistic pathways and lead to the conclusion that a nonpericyclic mechanism is most probable. The base-…
https://pubs.acs.org/doi/abs/10.1021/ja2024004,['Carbonylation'],"From Platonic Templates to Archimedean Solids: Successive Construction of Nanoscopic {V16As8}, {V16As10}, {V20As8}, and {V24As8} Polyoxovanadate …",2011,107,… Our observations further agree with DFT calculations that have investigated guest–host interactions of related tetranuclear subunits with bowl or “convex calix” topology. (11a) …
https://pubs.acs.org/doi/abs/10.1021/jacs.4c12532,['Carbonylation'],Photoswitchable Azobispyrazole Crystals Achieving Near-Quantitative Crystalline-State Bidirectional E ⇆ Z Conversions,2024,1,… The interaction energy was calculated by DFT methods at the ωB97M-V/def2-TZVP//PBE0-D3(BJ)/6-31G** levels of theory (see Section 5.2 in the Supporting Information for details). (e) …
https://pubs.acs.org/doi/abs/10.1021/ja981162m,['Carbonylation'],Weighing Different Mechanistic Proposals for the Dötz Reaction: A Density Functional Study,1999,46,"… chromacycloheptadienone 8 upon carbonylation. Reductive … , 16 and the carbonylation of vinylcarbenes to yield … recently, by a detailed density functional theory study. To the …"
https://pubs.acs.org/doi/abs/10.1021/ja973272j,['Carbonylation'],"An Experimental and Quantum Chemical Investigation of CO Binding to Heme Proteins and Model Systems:  A Unified Model Based on 13C, 17O, and 57Fe Nuclear …",1998,103,"… Na 2 S 2 O 4 (Sigma), and carbonylated with CO gas. Fourier transform infrared spectra were … We carried out five series of density functional theory (DFT) calculations. In the first, we …"
https://pubs.acs.org/doi/abs/10.1021/ja9029736,['Carbonylation'],Nazarov cyclization initiated by peracid oxidation: the total synthesis of (±)-rocaglamide,2009,152,… of the N2O Isomers Using Post-Hartree−Fock and Density Functional Theory Calculations … Enol 18 was converted to triflate 19 and then subjected to palladium-mediated carbonylation …
https://pubs.acs.org/doi/abs/10.1021/jacs.8b11868,['Carbonylation'],Cyclometalated iridium–phanephos complexes are active catalysts in enantioselective allene–fluoral reductive coupling and related alcohol-mediated carbonyl …,2019,53,"… rapid allene hydrometalation followed by turnover-limiting carbonyl addition was corroborated by deuterium labeling studies, reaction progress kinetic analysis (RPKA) and DFT …"
https://pubs.acs.org/doi/abs/10.1021/jacs.2c00368,['Carbonylation'],Alkyne Metathesis with d2 Re(V) Alkylidyne Complexes Supported by Phosphino-Phenolates: Ligand Effect on Catalytic Activity and Applications in Ring-Closing …,2022,20,… A DFT calculation suggests that the cycloaddition reaction proceeding through the five-coordinate complex ReCl 2 (≡CMe)(MeC≡CMe)(PMe 3 ) (C3 to D2) has a substantially higher …
https://pubs.acs.org/doi/abs/10.1021/jacs.0c02232,['Carbonylation'],"Catalytic, directed C–C bond functionalization of styrenes",2020,35,"A method for catalytic conversion of C(aryl)–C(alkenyl) bonds in styrene derivatives to new C–C bonds is developed. In the presence of a rhodium catalyst, the alkenyl groups of …"
https://pubs.acs.org/doi/abs/10.1021/jacs.3c02379,"['Carbonylation', 'Photoredox']","Confinement of Organic Dyes in UiO-66-Type Metal–Organic Frameworks for the Enhanced Synthesis of [1,2,5]Thiadiazole[3,4-g]benzoimidazoles",2023,28,"… Moreover, their pore size distributions were also derived by utilizing the nonlocal density functional theory (NLDFT) model (Figure S22). It showed that UiO-66s samples possess …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c01786,['Carbonylation'],"Aryl azocyclopropeniums: minimalist, visible-light photoswitches",2024,8,We report convenient syntheses of aryl azocyclopropeniums and a study of their photochemical properties. Incorporation of the smallest arene leads to pronounced redshift of the π–π* …
https://pubs.acs.org/doi/abs/10.1021/jacs.6b08897,['Carbonylation'],Synergy between experimental and computational chemistry reveals the mechanism of decomposition of nickel–ketene complexes,2016,16,"… A combination of kinetic analysis and DFT calculations reveals the complexes undergo thermal decomposition by isomerization from η 2 -(C,O) to η 2 -(C,C) followed by scission of the C…"
https://pubs.acs.org/doi/abs/10.1021/jacs.9b06452,['Carbonylation'],Ultra-high-temperature ferromagnetism in intrinsic tetrahedral semiconductors,2019,59,"… are independent of the choice of computational methods (ie, DFT+U, hybrid HSE06, and all-electron … We thank Yongpin Du from NJUST for help with the all-electron DFT calculations. …"
https://pubs.acs.org/doi/abs/10.1021/jacs.9b04189,['Carbonylation'],Transition-Metal- and Light-Free Directed Amination of Remote Unactivated C(sp3)–H Bonds of Alcohols,2019,67,"Due to the great value of amino alcohols, new methods for their synthesis are in high demand. Abundant aliphatic alcohols represent the ideal feedstock for the method development …"
https://pubs.acs.org/doi/abs/10.1021/jacs.0c01718,['Carbonylation'],Reductively Stable Hydrogen-Bonding Ligands Featuring Appended CF2–H Units,2020,24,"We present the development of ligands featuring the unconventional hydrogen bond donor, −CF 2 H, within a metal’s secondary coordination sphere. When metalated with palladium, o-…"
https://pubs.acs.org/doi/abs/10.1021/jacs.9b04249,['Carbonylation'],Organic redox systems based on pyridinium–carbene hybrids,2019,80,"New redox systems with three oxidation states are highly sought-after, for example, for redox-flow battery applications, selective reducing agents, or organic electronics. Herein, we …"
https://pubs.acs.org/doi/abs/10.1021/jacs.9b09751,['Carbonylation'],“Dual Layer” self-sorting with Cucurbiturils,2019,29,"… complexes by both CB[n] carbonylated rims in a common “unstacked” ternary complex. … would lead to ligand exchange, using DFT methods (optimization and vibrational analysis carried …"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c16952,['Carbonylation'],Single-Handed Helical Polymer-Based Polycarboxylate with Achiral Triarylphosphine Pendants as Chiral Catalysts for Asymmetric Cross-Coupling Reactions in Pure …,2025,3,… These results suggest that the present cross-coupling conditions are generally suitable for the coupling of 1-naphthyl bromide carrying α-carbonylated nonbulky groups at the 2-position …
https://pubs.acs.org/doi/abs/10.1021/jacs.7b01089,['Carbonylation'],Enzyme-catalyzed intramolecular enantioselective hydroalkoxylation,2017,27,"… Our DFT calculations show that acid catalysis likely occurs after the C7-OH is deprotonated, with an energy barrier of 21.8 kcal/mol using acetic acid as a general acid model (Figures 3…"
https://pubs.acs.org/doi/abs/10.1021/jacs.4c16953,['Carbonylation'],Enantioselective Cobalt (III)-Catalyzed [4+ 1] Annulation of Benzamides: Cyclopropenes as One-Carbon Synthons,2025,0,"… To gain mechanistic insights into the differences of the reaction profiles of Co vs Rh catalysis, (22) we turned to DFT computations at the B3PW91-D3(BJ)/def2-TZVP//B3PW91-D3(BJ)/…"
https://pubs.acs.org/doi/abs/10.1021/jacs.7b13304,['Carbonylation'],Sequence-specific self-assembly of positive and negative monomers with cucurbit [8] uril linkers,2018,41,… Those distances are significantly longer than those measured on a truncated DFT-optimized … hydrogen bonding between the CB[7] carbonylated rim and the amides of complex [Fe·6 2 ] …
